Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga,Bulan_Angka,Harga_Bulan_Lalu,Harga_3Bulan_Lalu,Harga_Tahun_Lalu,Provinsi_ID,Komoditas_ID
73,Sulawesi Selatan,Minyak Goreng Kemasan,2024,Maret,16894.0,3,16534.0,16905.0,18346.0,70,20
74,Sulawesi Tenggara,Minyak Goreng Kemasan,2024,Maret,19757.0,3,19254.0,19153.0,19922.0,72,20
75,Gorontalo,Minyak Goreng Kemasan,2024,Maret,19900.0,3,19514.0,17346.0,18033.0,44,20
76,Sulawesi Barat,Minyak Goreng Kemasan,2024,Maret,18414.0,3,18625.0,18396.0,17935.0,69,20
81,Maluku,Minyak Goreng Kemasan,2024,Maret,20080.0,3,20332.0,20550.0,22894.0,57,20
82,Maluku Utara,Minyak Goreng Kemasan,2024,Maret,21445.0,3,21514.0,21428.0,21563.0,58,20
92,Papua Barat,Minyak Goreng Kemasan,2024,Maret,23087.0,3,22734.0,22762.0,21633.0,62,20
91,Papua,Minyak Goreng Kemasan,2024,Maret,20585.0,3,20567.0,25412.0,22191.0,61,20
11,Aceh,Beras Premium,2024,April,14565.0,4,14651.0,14447.0,12673.0,38,3
12,Sumatera Utara,Beras Premium,2024,April,15309.0,4,15403.0,14807.0,13472.0,76,3
13,Sumatera Barat,Beras Premium,2024,April,17375.0,4,17474.0,16803.0,15738.0,74,3
14,Riau,Beras Premium,2024,April,16344.0,4,16435.0,15997.0,13960.0,68,3
15,Jambi,Beras Premium,2024,April,14862.0,4,15183.0,15628.0,13135.0,45,3
16,Sumatera Selatan,Beras Premium,2024,April,14282.0,4,14656.0,14388.0,12553.0,75,3
17,Bengkulu,Beras Premium,2024,April,15601.0,4,16076.0,14870.0,12858.0,41,3
18,Lampung,Beras Premium,2024,April,14887.0,4,15695.0,14452.0,12358.0,56,3
19,Kepulauan Bangka Belitung,Beras Premium,2024,April,16982.0,4,17443.0,15536.0,13936.0,54,3
21,Kepulauan Riau,Beras Premium,2024,April,16187.0,4,16017.0,15331.0,14494.0,55,3
31,DKI Jakarta,Beras Premium,2024,April,17250.0,4,17221.0,15182.0,12917.0,43,3
32,Jawa Barat,Beras Premium,2024,April,15465.0,4,16231.0,14435.0,12641.0,46,3
33,Jawa Tengah,Beras Premium,2024,April,15375.0,4,16027.0,14508.0,12845.0,47,3
34,DI Yogyakarta,Beras Premium,2024,April,15444.0,4,16061.0,14449.0,12612.0,42,3
35,Jawa Timur,Beras Premium,2024,April,14973.0,4,15510.0,14129.0,12734.0,48,3
36,Banten,Beras Premium,2024,April,15432.0,4,16232.0,14598.0,12485.0,40,3
51,Bali,Beras Premium,2024,April,15787.0,4,16426.0,15021.0,13335.0,39,3
52,Nusa Tenggara Barat,Beras Premium,2024,April,15039.0,4,16561.0,15046.0,12260.0,59,3
53,Nusa Tenggara Timur,Beras Premium,2024,April,16801.0,4,17099.0,15700.0,14430.0,60,3
61,Kalimantan Barat,Beras Premium,2024,April,17400.0,4,17451.0,16180.0,14805.0,49,3
62,Kalimantan Tengah,Beras Premium,2024,April,17810.0,4,17816.0,16479.0,15648.0,51,3
63,Kalimantan Selatan,Beras Premium,2024,April,16835.0,4,16927.0,15812.0,17614.0,50,3
64,Kalimantan Timur,Beras Premium,2024,April,17943.0,4,18061.0,16313.0,15337.0,52,3
65,Kalimantan Utara,Beras Premium,2024,April,17691.0,4,17371.0,16316.0,15584.0,53,3
71,Sulawesi Utara,Beras Premium,2024,April,15740.0,4,16658.0,14680.0,13724.0,73,3
72,Sulawesi Tengah,Beras Premium,2024,April,16673.0,4,16995.0,14796.0,13545.0,71,3
73,Sulawesi Selatan,Beras Premium,2024,April,14770.0,4,15688.0,14202.0,12740.0,70,3
74,Sulawesi Tenggara,Beras Premium,2024,April,16013.0,4,16767.0,14359.0,13482.0,72,3
75,Gorontalo,Beras Premium,2024,April,16642.0,4,17771.0,14190.0,13495.0,44,3
76,Sulawesi Barat,Beras Premium,2024,April,14743.0,4,15750.0,14043.0,12552.0,69,3
81,Maluku,Beras Premium,2024,April,17937.0,4,17759.0,16888.0,15272.0,57,3
82,Maluku Utara,Beras Premium,2024,April,18072.0,4,17960.0,16827.0,15498.0,58,3
92,Papua Barat,Beras Premium,2024,April,18262.0,4,18129.0,17366.0,16296.0,62,3
91,Papua,Beras Premium,2024,April,18059.0,4,18067.0,18390.0,15774.0,61,3
11,Aceh,Beras Medium,2024,April,13254.0,4,13311.0,13075.0,11541.0,38,2
12,Sumatera Utara,Beras Medium,2024,April,13940.0,4,14079.0,13739.0,12266.0,76,2
13,Sumatera Barat,Beras Medium,2024,April,15017.0,4,15304.0,14712.0,13141.0,74,2
14,Riau,Beras Medium,2024,April,13410.0,4,13610.0,13268.0,11705.0,68,2
15,Jambi,Beras Medium,2024,April,12524.0,4,12582.0,12642.0,10760.0,45,2
16,Sumatera Selatan,Beras Medium,2024,April,12646.0,4,13269.0,13067.0,11199.0,75,2
17,Bengkulu,Beras Medium,2024,April,13711.0,4,14116.0,13370.0,11317.0,41,2
18,Lampung,Beras Medium,2024,April,13206.0,4,14113.0,13030.0,11217.0,56,2
19,Kepulauan Bangka Belitung,Beras Medium,2024,April,14950.0,4,15093.0,13831.0,11879.0,54,2
21,Kepulauan Riau,Beras Medium,2024,April,14048.0,4,13933.0,13510.0,12309.0,55,2
31,DKI Jakarta,Beras Medium,2024,April,14588.0,4,14731.0,13174.0,10917.0,43,2
32,Jawa Barat,Beras Medium,2024,April,13514.0,4,14600.0,12930.0,11141.0,46,2
33,Jawa Tengah,Beras Medium,2024,April,13643.0,4,14643.0,13328.0,11434.0,47,2
34,DI Yogyakarta,Beras Medium,2024,April,13736.0,4,14422.0,13207.0,11546.0,42,2
35,Jawa Timur,Beras Medium,2024,April,12522.0,4,12910.0,12069.0,11049.0,48,2
36,Banten,Beras Medium,2024,April,13359.0,4,14367.0,13056.0,11142.0,40,2
51,Bali,Beras Medium,2024,April,14126.0,4,14951.0,13483.0,12152.0,39,2
52,Nusa Tenggara Barat,Beras Medium,2024,April,13148.0,4,14184.0,12744.0,10525.0,59,2
53,Nusa Tenggara Timur,Beras Medium,2024,April,15001.0,4,15433.0,14070.0,12798.0,60,2
61,Kalimantan Barat,Beras Medium,2024,April,15094.0,4,14762.0,14100.0,12737.0,49,2
62,Kalimantan Tengah,Beras Medium,2024,April,14554.0,4,14699.0,13540.0,12817.0,51,2
63,Kalimantan Selatan,Beras Medium,2024,April,12356.0,4,12534.0,12172.0,12845.0,50,2
64,Kalimantan Timur,Beras Medium,2024,April,16240.0,4,16313.0,14880.0,13516.0,52,2
65,Kalimantan Utara,Beras Medium,2024,April,15390.0,4,15415.0,14768.0,13819.0,53,2
71,Sulawesi Utara,Beras Medium,2024,April,14314.0,4,15218.0,13465.0,12632.0,73,2
72,Sulawesi Tengah,Beras Medium,2024,April,14151.0,4,14770.0,12529.0,12167.0,71,2
73,Sulawesi Selatan,Beras Medium,2024,April,12817.0,4,13906.0,12697.0,11304.0,70,2
74,Sulawesi Tenggara,Beras Medium,2024,April,13204.0,4,13997.0,12657.0,12056.0,72,2
75,Gorontalo,Beras Medium,2024,April,15203.0,4,16068.0,12987.0,12549.0,44,2
76,Sulawesi Barat,Beras Medium,2024,April,13338.0,4,14214.0,12817.0,11365.0,69,2
81,Maluku,Beras Medium,2024,April,14593.0,4,14636.0,14455.0,13569.0,57,2
82,Maluku Utara,Beras Medium,2024,April,15559.0,4,15381.0,15119.0,13635.0,58,2
92,Papua Barat,Beras Medium,2024,April,16560.0,4,16090.0,15050.0,13585.0,62,2
91,Papua,Beras Medium,2024,April,15389.0,4,15236.0,16020.0,13279.0,61,2
11,Aceh,Kedelai Biji Kering,2024,April,12879.0,4,12726.0,13144.0,14998.0,38,18
12,Sumatera Utara,Kedelai Biji Kering,2024,April,15229.0,4,15040.0,14631.0,14934.0,76,18
13,Sumatera Barat,Kedelai Biji Kering,2024,April,13371.0,4,13810.0,14043.0,15150.0,74,18
14,Riau,Kedelai Biji Kering,2024,April,13581.0,4,13779.0,14099.0,14466.0,68,18
15,Jambi,Kedelai Biji Kering,2024,April,12385.0,4,12401.0,13048.0,14828.0,45,18
16,Sumatera Selatan,Kedelai Biji Kering,2024,April,11671.0,4,11697.0,12249.0,14351.0,75,18
17,Bengkulu,Kedelai Biji Kering,2024,April,12450.0,4,12426.0,12497.0,13539.0,41,18
18,Lampung,Kedelai Biji Kering,2024,April,12841.0,4,12837.0,12874.0,13948.0,56,18
19,Kepulauan Bangka Belitung,Kedelai Biji Kering,2024,April,13220.0,4,13141.0,13570.0,14850.0,54,18
21,Kepulauan Riau,Kedelai Biji Kering,2024,April,14152.0,4,14080.0,14186.0,15277.0,55,18
31,DKI Jakarta,Kedelai Biji Kering,2024,April,12568.0,4,12011.0,11667.0,12667.0,43,18
32,Jawa Barat,Kedelai Biji Kering,2024,April,11626.0,4,11573.0,12187.0,14861.0,46,18
33,Jawa Tengah,Kedelai Biji Kering,2024,April,12023.0,4,12008.0,12588.0,13575.0,47,18
34,DI Yogyakarta,Kedelai Biji Kering,2024,April,11280.0,4,11284.0,12078.0,12418.0,42,18
35,Jawa Timur,Kedelai Biji Kering,2024,April,12578.0,4,12584.0,12520.0,14271.0,48,18
36,Banten,Kedelai Biji Kering,2024,April,14861.0,4,14907.0,14869.0,14922.0,40,18
51,Bali,Kedelai Biji Kering,2024,April,13001.0,4,13464.0,12072.0,15061.0,39,18
52,Nusa Tenggara Barat,Kedelai Biji Kering,2024,April,15472.0,4,15928.0,16094.0,16053.0,59,18
53,Nusa Tenggara Timur,Kedelai Biji Kering,2024,April,15286.0,4,15537.0,14899.0,15903.0,60,18
61,Kalimantan Barat,Kedelai Biji Kering,2024,April,12867.0,4,12863.0,12895.0,15869.0,49,18
62,Kalimantan Tengah,Kedelai Biji Kering,2024,April,13769.0,4,13472.0,13493.0,15741.0,51,18
63,Kalimantan Selatan,Kedelai Biji Kering,2024,April,14004.0,4,13964.0,13929.0,15320.0,50,18
64,Kalimantan Timur,Kedelai Biji Kering,2024,April,15514.0,4,15175.0,15126.0,15038.0,52,18
65,Kalimantan Utara,Kedelai Biji Kering,2024,April,14098.0,4,13795.0,14079.0,16449.0,53,18
71,Sulawesi Utara,Kedelai Biji Kering,2024,April,12359.0,4,12644.0,12888.0,15419.0,73,18
72,Sulawesi Tengah,Kedelai Biji Kering,2024,April,13634.0,4,13840.0,13496.0,14299.0,71,18
73,Sulawesi Selatan,Kedelai Biji Kering,2024,April,12941.0,4,12841.0,13258.0,15607.0,70,18
74,Sulawesi Tenggara,Kedelai Biji Kering,2024,April,13918.0,4,14356.0,14930.0,15115.0,72,18
75,Gorontalo,Kedelai Biji Kering,2024,April,12124.0,4,12448.0,13136.0,16167.0,44,18
76,Sulawesi Barat,Kedelai Biji Kering,2024,April,14192.0,4,14126.0,13188.0,14844.0,69,18
81,Maluku,Kedelai Biji Kering,2024,April,14501.0,4,14715.0,16952.0,16292.0,57,18
82,Maluku Utara,Kedelai Biji Kering,2024,April,14794.0,4,14878.0,14934.0,16099.0,58,18
92,Papua Barat,Kedelai Biji Kering,2024,April,15610.0,4,15716.0,16070.0,16060.0,62,18
91,Papua,Kedelai Biji Kering,2024,April,15752.0,4,16116.0,17377.0,17311.0,61,18
11,Aceh,Bawang Merah,2024,April,52460.0,4,37440.0,38059.0,31679.0,38,0
12,Sumatera Utara,Bawang Merah,2024,April,46735.0,4,36054.0,36038.0,29812.0,76,0
13,Sumatera Barat,Bawang Merah,2024,April,41672.0,4,32981.0,30368.0,25789.0,74,0
14,Riau,Bawang Merah,2024,April,45274.0,4,36668.0,35332.0,31781.0,68,0
15,Jambi,Bawang Merah,2024,April,40916.0,4,31050.0,29866.0,27918.0,45,0
16,Sumatera Selatan,Bawang Merah,2024,April,53288.0,4,33825.0,34287.0,34874.0,75,0
17,Bengkulu,Bawang Merah,2024,April,51510.0,4,36557.0,35098.0,34313.0,41,0
18,Lampung,Bawang Merah,2024,April,49897.0,4,30199.0,30432.0,35194.0,56,0
19,Kepulauan Bangka Belitung,Bawang Merah,2024,April,61550.0,4,38467.0,39200.0,43825.0,54,0
21,Kepulauan Riau,Bawang Merah,2024,April,35399.0,4,35070.0,38789.0,34395.0,55,0
31,DKI Jakarta,Bawang Merah,2024,April,63911.0,4,39210.0,39776.0,43681.0,43,0
32,Jawa Barat,Bawang Merah,2024,April,51910.0,4,31103.0,32479.0,36200.0,46,0
33,Jawa Tengah,Bawang Merah,2024,April,48684.0,4,30831.0,31280.0,35195.0,47,0
34,DI Yogyakarta,Bawang Merah,2024,April,48971.0,4,29409.0,31356.0,34611.0,42,0
35,Jawa Timur,Bawang Merah,2024,April,43523.0,4,27519.0,30712.0,32979.0,48,0
36,Banten,Bawang Merah,2024,April,53673.0,4,30728.0,30642.0,37286.0,40,0
51,Bali,Bawang Merah,2024,April,39819.0,4,28940.0,34190.0,28322.0,39,0
52,Nusa Tenggara Barat,Bawang Merah,2024,April,38254.0,4,30866.0,35014.0,36385.0,59,0
53,Nusa Tenggara Timur,Bawang Merah,2024,April,37670.0,4,33177.0,30233.0,37499.0,60,0
61,Kalimantan Barat,Bawang Merah,2024,April,39200.0,4,34802.0,38888.0,37085.0,49,0
62,Kalimantan Tengah,Bawang Merah,2024,April,45213.0,4,35674.0,41271.0,37968.0,51,0
63,Kalimantan Selatan,Bawang Merah,2024,April,45669.0,4,29555.0,38438.0,33349.0,50,0
64,Kalimantan Timur,Bawang Merah,2024,April,49242.0,4,36072.0,44232.0,39396.0,52,0
65,Kalimantan Utara,Bawang Merah,2024,April,49814.0,4,40067.0,49384.0,40713.0,53,0
71,Sulawesi Utara,Bawang Merah,2024,April,51878.0,4,39665.0,47218.0,40905.0,73,0
72,Sulawesi Tengah,Bawang Merah,2024,April,48041.0,4,36429.0,44051.0,37292.0,71,0
73,Sulawesi Selatan,Bawang Merah,2024,April,40704.0,4,30298.0,38133.0,32934.0,70,0
74,Sulawesi Tenggara,Bawang Merah,2024,April,45707.0,4,37763.0,44098.0,37715.0,72,0
75,Gorontalo,Bawang Merah,2024,April,51385.0,4,34372.0,45342.0,39546.0,44,0
76,Sulawesi Barat,Bawang Merah,2024,April,43939.0,4,29554.0,41318.0,31164.0,69,0
81,Maluku,Bawang Merah,2024,April,48238.0,4,43447.0,45922.0,44198.0,57,0
82,Maluku Utara,Bawang Merah,2024,April,59497.0,4,51763.0,55497.0,51441.0,58,0
92,Papua Barat,Bawang Merah,2024,April,52063.0,4,54871.0,53689.0,53346.0,62,0
91,Papua,Bawang Merah,2024,April,58028.0,4,53407.0,60058.0,58315.0,61,0
11,Aceh,Bawang Putih (Bonggol),2024,April,41825.0,4,40007.0,38547.0,29941.0,38,1
12,Sumatera Utara,Bawang Putih (Bonggol),2024,April,40921.0,4,39383.0,37518.0,29758.0,76,1
13,Sumatera Barat,Bawang Putih (Bonggol),2024,April,40568.0,4,38840.0,36936.0,29616.0,74,1
14,Riau,Bawang Putih (Bonggol),2024,April,40855.0,4,38974.0,38209.0,30047.0,68,1
15,Jambi,Bawang Putih (Bonggol),2024,April,39392.0,4,36985.0,35933.0,28943.0,45,1
16,Sumatera Selatan,Bawang Putih (Bonggol),2024,April,44163.0,4,37800.0,36634.0,31937.0,75,1
17,Bengkulu,Bawang Putih (Bonggol),2024,April,44125.0,4,39622.0,37541.0,30631.0,41,1
18,Lampung,Bawang Putih (Bonggol),2024,April,41070.0,4,36811.0,35540.0,29462.0,56,1
19,Kepulauan Bangka Belitung,Bawang Putih (Bonggol),2024,April,43499.0,4,39502.0,38146.0,31714.0,54,1
21,Kepulauan Riau,Bawang Putih (Bonggol),2024,April,37316.0,4,35105.0,34994.0,26146.0,55,1
31,DKI Jakarta,Bawang Putih (Bonggol),2024,April,45179.0,4,40845.0,40077.0,35765.0,43,1
32,Jawa Barat,Bawang Putih (Bonggol),2024,April,41529.0,4,38696.0,36960.0,31861.0,46,1
33,Jawa Tengah,Bawang Putih (Bonggol),2024,April,38810.0,4,36435.0,35694.0,28491.0,47,1
34,DI Yogyakarta,Bawang Putih (Bonggol),2024,April,38036.0,4,36079.0,35608.0,27743.0,42,1
35,Jawa Timur,Bawang Putih (Bonggol),2024,April,37324.0,4,35616.0,33995.0,27967.0,48,1
36,Banten,Bawang Putih (Bonggol),2024,April,40540.0,4,38137.0,37051.0,31141.0,40,1
51,Bali,Bawang Putih (Bonggol),2024,April,37971.0,4,36372.0,33949.0,27700.0,39,1
52,Nusa Tenggara Barat,Bawang Putih (Bonggol),2024,April,41785.0,4,40126.0,37947.0,31471.0,59,1
53,Nusa Tenggara Timur,Bawang Putih (Bonggol),2024,April,46259.0,4,42484.0,40629.0,36459.0,60,1
61,Kalimantan Barat,Bawang Putih (Bonggol),2024,April,43363.0,4,42663.0,38263.0,29523.0,49,1
62,Kalimantan Tengah,Bawang Putih (Bonggol),2024,April,43496.0,4,41221.0,39376.0,34733.0,51,1
63,Kalimantan Selatan,Bawang Putih (Bonggol),2024,April,41019.0,4,39696.0,36798.0,31702.0,50,1
64,Kalimantan Timur,Bawang Putih (Bonggol),2024,April,45281.0,4,43100.0,41108.0,34905.0,52,1
65,Kalimantan Utara,Bawang Putih (Bonggol),2024,April,45688.0,4,42895.0,42164.0,35900.0,53,1
71,Sulawesi Utara,Bawang Putih (Bonggol),2024,April,54781.0,4,47465.0,43573.0,39809.0,73,1
72,Sulawesi Tengah,Bawang Putih (Bonggol),2024,April,49948.0,4,46945.0,43077.0,36966.0,71,1
73,Sulawesi Selatan,Bawang Putih (Bonggol),2024,April,42475.0,4,41593.0,38526.0,31118.0,70,1
74,Sulawesi Tenggara,Bawang Putih (Bonggol),2024,April,49958.0,4,47400.0,43447.0,36913.0,72,1
75,Gorontalo,Bawang Putih (Bonggol),2024,April,50616.0,4,48249.0,40096.0,39481.0,44,1
76,Sulawesi Barat,Bawang Putih (Bonggol),2024,April,42787.0,4,41304.0,39242.0,31385.0,69,1
81,Maluku,Bawang Putih (Bonggol),2024,April,49075.0,4,47216.0,46718.0,39376.0,57,1
82,Maluku Utara,Bawang Putih (Bonggol),2024,April,60815.0,4,55527.0,53531.0,48930.0,58,1
92,Papua Barat,Bawang Putih (Bonggol),2024,April,52931.0,4,54435.0,53292.0,47556.0,62,1
91,Papua,Bawang Putih (Bonggol),2024,April,53739.0,4,52864.0,54494.0,45970.0,61,1
11,Aceh,Cabai Merah Keriting,2024,April,46304.0,4,56435.0,32041.0,26614.0,38,6
12,Sumatera Utara,Cabai Merah Keriting,2024,April,43132.0,4,56490.0,36692.0,24225.0,76,6
13,Sumatera Barat,Cabai Merah Keriting,2024,April,54405.0,4,71622.0,44250.0,30104.0,74,6
14,Riau,Cabai Merah Keriting,2024,April,61773.0,4,74267.0,50025.0,35525.0,68,6
15,Jambi,Cabai Merah Keriting,2024,April,45468.0,4,57765.0,42676.0,25606.0,45,6
16,Sumatera Selatan,Cabai Merah Keriting,2024,April,52701.0,4,62933.0,50817.0,35037.0,75,6
17,Bengkulu,Cabai Merah Keriting,2024,April,50474.0,4,59595.0,43316.0,26125.0,41,6
18,Lampung,Cabai Merah Keriting,2024,April,42702.0,4,59265.0,56202.0,28108.0,56,6
19,Kepulauan Bangka Belitung,Cabai Merah Keriting,2024,April,59152.0,4,69945.0,65732.0,41797.0,54,6
21,Kepulauan Riau,Cabai Merah Keriting,2024,April,65552.0,4,80925.0,66501.0,59003.0,55,6
31,DKI Jakarta,Cabai Merah Keriting,2024,April,55379.0,4,75575.0,72781.0,43382.0,43,6
32,Jawa Barat,Cabai Merah Keriting,2024,April,46888.0,4,63578.0,62725.0,39263.0,46,6
33,Jawa Tengah,Cabai Merah Keriting,2024,April,37932.0,4,48272.0,54966.0,29836.0,47,6
34,DI Yogyakarta,Cabai Merah Keriting,2024,April,38009.0,4,49656.0,54435.0,27626.0,42,6
35,Jawa Timur,Cabai Merah Keriting,2024,April,36935.0,4,46466.0,54508.0,30458.0,48,6
36,Banten,Cabai Merah Keriting,2024,April,43614.0,4,59940.0,63857.0,37100.0,40,6
51,Bali,Cabai Merah Keriting,2024,April,42396.0,4,60019.0,56652.0,33093.0,39,6
52,Nusa Tenggara Barat,Cabai Merah Keriting,2024,April,45279.0,4,64737.0,64772.0,31852.0,59,6
53,Nusa Tenggara Timur,Cabai Merah Keriting,2024,April,55893.0,4,59928.0,66108.0,61351.0,60,6
61,Kalimantan Barat,Cabai Merah Keriting,2024,April,66980.0,4,63785.0,55952.0,54094.0,49,6
62,Kalimantan Tengah,Cabai Merah Keriting,2024,April,70600.0,4,79864.0,70996.0,61307.0,51,6
63,Kalimantan Selatan,Cabai Merah Keriting,2024,April,55488.0,4,69296.0,53909.0,46993.0,50,6
64,Kalimantan Timur,Cabai Merah Keriting,2024,April,56115.0,4,62112.0,55414.0,47112.0,52,6
65,Kalimantan Utara,Cabai Merah Keriting,2024,April,79414.0,4,80852.0,73838.0,62406.0,53,6
71,Sulawesi Utara,Cabai Merah Keriting,2024,April,28272.0,4,37726.0,42380.0,39238.0,73,6
72,Sulawesi Tengah,Cabai Merah Keriting,2024,April,41182.0,4,44516.0,43521.0,35002.0,71,6
73,Sulawesi Selatan,Cabai Merah Keriting,2024,April,34958.0,4,45042.0,42672.0,33552.0,70,6
74,Sulawesi Tenggara,Cabai Merah Keriting,2024,April,51456.0,4,56837.0,58967.0,49301.0,72,6
75,Gorontalo,Cabai Merah Keriting,2024,April,33007.0,4,34121.0,29841.0,34850.0,44,6
76,Sulawesi Barat,Cabai Merah Keriting,2024,April,38021.0,4,50472.0,41625.0,31303.0,69,6
81,Maluku,Cabai Merah Keriting,2024,April,55122.0,4,56634.0,59619.0,59367.0,57,6
82,Maluku Utara,Cabai Merah Keriting,2024,April,48109.0,4,56311.0,59028.0,58247.0,58,6
92,Papua Barat,Cabai Merah Keriting,2024,April,66654.0,4,59444.0,59621.0,55172.0,62,6
91,Papua,Cabai Merah Keriting,2024,April,86498.0,4,59622.0,65166.0,67334.0,61,6
11,Aceh,Cabai Rawit Merah,2024,April,52083.0,4,49848.0,35000.0,20000.0,38,7
12,Sumatera Utara,Cabai Rawit Merah,2024,April,50132.0,4,57734.0,47214.0,32716.0,76,7
13,Sumatera Barat,Cabai Rawit Merah,2024,April,60015.0,4,72452.0,48415.0,43217.0,74,7
14,Riau,Cabai Rawit Merah,2024,April,69012.0,4,79526.0,64197.0,53093.0,68,7
15,Jambi,Cabai Rawit Merah,2024,April,55759.0,4,69428.0,49431.0,42879.0,45,7
16,Sumatera Selatan,Cabai Rawit Merah,2024,April,56037.0,4,65846.0,50913.0,41826.0,75,7
17,Bengkulu,Cabai Rawit Merah,2024,April,63009.0,4,74017.0,47361.0,42471.0,41,7
18,Lampung,Cabai Rawit Merah,2024,April,42266.0,4,53767.0,47792.0,38106.0,56,7
19,Kepulauan Bangka Belitung,Cabai Rawit Merah,2024,April,69816.0,4,81193.0,69722.0,53619.0,54,7
21,Kepulauan Riau,Cabai Rawit Merah,2024,April,69889.0,4,79901.0,70288.0,69273.0,55,7
31,DKI Jakarta,Cabai Rawit Merah,2024,April,55589.0,4,76175.0,72531.0,50848.0,43,7
32,Jawa Barat,Cabai Rawit Merah,2024,April,46209.0,4,60776.0,59324.0,44832.0,46,7
33,Jawa Tengah,Cabai Rawit Merah,2024,April,36585.0,4,48805.0,48731.0,32392.0,47,7
34,DI Yogyakarta,Cabai Rawit Merah,2024,April,34058.0,4,46895.0,46497.0,30042.0,42,7
35,Jawa Timur,Cabai Rawit Merah,2024,April,30115.0,4,41809.0,44575.0,30816.0,48,7
36,Banten,Cabai Rawit Merah,2024,April,42646.0,4,59651.0,58850.0,41974.0,40,7
51,Bali,Cabai Rawit Merah,2024,April,38529.0,4,53113.0,46009.0,29433.0,39,7
52,Nusa Tenggara Barat,Cabai Rawit Merah,2024,April,43227.0,4,50499.0,41845.0,41316.0,59,7
53,Nusa Tenggara Timur,Cabai Rawit Merah,2024,April,58480.0,4,59369.0,70562.0,67525.0,60,7
61,Kalimantan Barat,Cabai Rawit Merah,2024,April,85201.0,4,91771.0,54380.0,64087.0,49,7
62,Kalimantan Tengah,Cabai Rawit Merah,2024,April,82336.0,4,88592.0,64939.0,64312.0,51,7
63,Kalimantan Selatan,Cabai Rawit Merah,2024,April,62036.0,4,73158.0,49368.0,54406.0,50,7
64,Kalimantan Timur,Cabai Rawit Merah,2024,April,64830.0,4,72762.0,55676.0,55188.0,52,7
65,Kalimantan Utara,Cabai Rawit Merah,2024,April,92477.0,4,97689.0,86119.0,73312.0,53,7
71,Sulawesi Utara,Cabai Rawit Merah,2024,April,60453.0,4,51918.0,46566.0,38507.0,73,7
72,Sulawesi Tengah,Cabai Rawit Merah,2024,April,50995.0,4,46909.0,60709.0,38753.0,71,7
73,Sulawesi Selatan,Cabai Rawit Merah,2024,April,39801.0,4,41410.0,44996.0,32353.0,70,7
74,Sulawesi Tenggara,Cabai Rawit Merah,2024,April,44311.0,4,50336.0,87900.0,40642.0,72,7
75,Gorontalo,Cabai Rawit Merah,2024,April,57758.0,4,49517.0,39955.0,32291.0,44,7
76,Sulawesi Barat,Cabai Rawit Merah,2024,April,49875.0,4,42678.0,46650.0,34146.0,69,7
81,Maluku,Cabai Rawit Merah,2024,April,71529.0,4,54759.0,98626.0,67823.0,57,7
82,Maluku Utara,Cabai Rawit Merah,2024,April,68889.0,4,63463.0,86848.0,59338.0,58,7
92,Papua Barat,Cabai Rawit Merah,2024,April,64034.0,4,68306.0,78752.0,59800.0,62,7
91,Papua,Cabai Rawit Merah,2024,April,75201.0,4,54935.0,107411.0,74921.0,61,7
11,Aceh,Daging Sapi Murni,2024,April,156335.0,4,156252.0,154658.0,155333.0,38,11
12,Sumatera Utara,Daging Sapi Murni,2024,April,136995.0,4,136232.0,134962.0,136616.0,76,11
13,Sumatera Barat,Daging Sapi Murni,2024,April,145759.0,4,145603.0,142513.0,145640.0,74,11
14,Riau,Daging Sapi Murni,2024,April,150323.0,4,147500.0,147580.0,151514.0,68,11
15,Jambi,Daging Sapi Murni,2024,April,140308.0,4,139608.0,136538.0,141547.0,45,11
16,Sumatera Selatan,Daging Sapi Murni,2024,April,138902.0,4,137160.0,134217.0,139540.0,75,11
17,Bengkulu,Daging Sapi Murni,2024,April,139437.0,4,137402.0,134775.0,136853.0,41,11
18,Lampung,Daging Sapi Murni,2024,April,137342.0,4,134982.0,134032.0,137047.0,56,11
19,Kepulauan Bangka Belitung,Daging Sapi Murni,2024,April,146194.0,4,141703.0,143731.0,152401.0,54,11
21,Kepulauan Riau,Daging Sapi Murni,2024,April,155278.0,4,154187.0,153834.0,154762.0,55,11
31,DKI Jakarta,Daging Sapi Murni,2024,April,142212.0,4,138597.0,135928.0,143066.0,43,11
32,Jawa Barat,Daging Sapi Murni,2024,April,139049.0,4,135759.0,132695.0,138422.0,46,11
33,Jawa Tengah,Daging Sapi Murni,2024,April,134912.0,4,129991.0,129962.0,132762.0,47,11
34,DI Yogyakarta,Daging Sapi Murni,2024,April,138697.0,4,136680.0,135907.0,137311.0,42,11
35,Jawa Timur,Daging Sapi Murni,2024,April,120604.0,4,117216.0,116785.0,117427.0,48,11
36,Banten,Daging Sapi Murni,2024,April,139092.0,4,135315.0,133951.0,140562.0,40,11
51,Bali,Daging Sapi Murni,2024,April,116948.0,4,116119.0,116082.0,118126.0,39,11
52,Nusa Tenggara Barat,Daging Sapi Murni,2024,April,122851.0,4,122027.0,121633.0,122951.0,59,11
53,Nusa Tenggara Timur,Daging Sapi Murni,2024,April,114641.0,4,114499.0,116362.0,114084.0,60,11
61,Kalimantan Barat,Daging Sapi Murni,2024,April,157207.0,4,156936.0,155345.0,158418.0,49,11
